facility_id,name,address_city,address_state,address_zip,latitude,longitude,facility_type,specialties,data_completeness,searchable_text,ext_has_icu,ext_icu_beds,ext_has_emergency,ext_has_24_7,ext_has_surgery,ext_has_dialysis,ext_has_oncology,ext_has_neonatal_icu,ext_has_mental_health,ext_has_trauma_centre,ext_inferred_doctors,ext_extracted_equipment,ext_extracted_procedures,ext_operational_notes,ext_confidence,ext_source_sentence,trust_trust_completeness,trust_trust_consistency,trust_trust_verifiability,trust_trust_recency,trust_trust_digital,trust_contradictions,trust_source_sentence,trust_score,contradictions,source_sentence,extraction_error
00054,A.C Singh Dental Clinic,Chas,Jharkhand,827013,23.65675545,86.17641449,clinic,['dentistry | familyMedicine'],0.5,A.C Singh Dental Clinic Dentist; Wisdom Tooth Extraction General dentistry services | Hosted a Bokaro Dental Association free dental check up camp dentistry | familyMedicine Chas Jharkhand,False,,False,False,False,False,False,False,False,False,,[],[],,insufficient_data,A.C Singh Dental Clinic; Dentist; Wisdom Tooth Extraction,12.5,30.0,0.0,2.0,2.5,[],A.C Singh Dental Clinic; Dentist; Wisdom Tooth Extraction,47.0,[],A.C Singh Dental Clinic; Dentist; Wisdom Tooth Extraction,
00055,A.O.Speciality Clinics,New Delhi,Delhi,110017,28.53231049,77.20746613,hospital,['orthopedicSurgery | internalMedicine'],0.5,"A.O.Speciality Clinics Expanded now as A.O.SPECIALITY CENTRE , Orthopedics Centre Of Execellance Orthopedics Centre Of Excellence orthopedicSurgery | internalMedicine New Delhi Delhi",,,,,True,,,,,,,[],[],,medium,Capability:  Orthopedics Centre Of Excellence,12.5,18.0,0.0,2.0,2.5,['Claims surgery capability but no anaesthesiologist mentioned'],Capability:  Orthopedics Centre Of Excellence,35.0,['Claims surgery capability but no anaesthesiologist mentioned'],Capability:  Orthopedics Centre Of Excellence,
00056,A.R DENTAL EXPERT - Kishanganj Branch,Kishanganj,Bihar,855107,26.1026516,87.94313049,clinic,['familyMedicine | orthodontics | prosthodontics | internalMedicine | oralAndMaxillofacialSurgery | endodontics | dentistry | aestheticDentistry'],0.75,"A.R DENTAL EXPERT - Kishanganj Branch A.R DENTAL EXPERT is a multispecialty dental clinic with a Darbhanga branch located in Laheriasarai, Bihar. Multispecialty dental clinic | Led by Dr. Ahtesham and Dr. Reshma | Two branches in Kishanganj and Darbhanga, Bihar | Has branches in Darbhanga and Kishanganj | Provides aesthetic dentistry services | Director is Dr. Ahtesham, a dental surgeon | Claims a fourth branch is a residential clinic at Bankipur, Darbhanga offering emergency dental services | Locations in Bihar, India | Operates as a dental hospital and training centre | Provides emergency dental services | Name of organization is A.R Dental Expert | Has branches in Darbhanga and Kishanganj, Bihar, India | Focus on aesthetic dentistry and radiant smile | Led by Director Dr. Ahtesham and Chief Dental Surgeon Dr Reshma Naiyer | Chief Dental Surgeon is Dr. Reshma Naiyer | Operates as a clinic and academy familyMedicine | orthodontics | prosthodontics | internalMedicine | oralAndMaxillofacialSurgery | endodontics | dentistry | aestheticDentistry Zirconia crowns placement | Dental implant placement | Orthodontic braces placement | Root canal treatment | Tooth extraction | Teeth whitening | Scaling and polishing Dental drill used for procedures | Dental chair with overhead light | Instruments tray with dental hand instruments Kishanganj Bihar Dental drill used for procedures Dental chair with overhead light Instruments tray with dental hand instruments Zirconia crowns placement Dental implant placement Orthodontic braces placement Root canal treatment Tooth extraction Teeth whitening Scaling and polishing",False,,True,,,False,False,False,False,False,,"['Dental drill used for procedures', 'Dental chair with overhead light', 'Instruments tray with dental hand instruments']","['Zirconia crowns placement', 'Dental implant placement', 'Orthodontic braces placement', 'Root canal treatment', 'Tooth extraction', 'Teeth whitening', 'Scaling and polishing']",,high,"A.R DENTAL EXPERT is a multispecialty dental clinic with a Darbhanga branch located in Laheriasarai, Bihar.",18.8,30.0,25.0,2.0,2.5,[],"A.R DENTAL EXPERT is a multispecialty dental clinic with a Darbhanga branch located in Laheriasarai, Bihar.",78.3,[],"A.R DENTAL EXPERT is a multispecialty dental clinic with a Darbhanga branch located in Laheriasarai, Bihar.",
00057,A.R. Clinic,Vaniyambadi,Tamil Nadu,602024,12.68208408,78.61693573,clinic,['familyMedicine'],0.375,"A.R. Clinic nan Has 9 years of healthcare experience | Located in Kamarajapuram, Vaniyambadi familyMedicine Vaniyambadi Tamil Nadu",,,,,,,,,,,,[],[],,insufficient_data,"Capability:  Has 9 years of healthcare experience | Located in Kamarajapuram, Vaniyambadi",9.4,30.0,0.0,2.0,0.0,[],"Capability:  Has 9 years of healthcare experience | Located in Kamarajapuram, Vaniyambadi",41.4,[],"Capability:  Has 9 years of healthcare experience | Located in Kamarajapuram, Vaniyambadi",
00058,"A.R. Ortho, Skin & Cosmetic Clinic",Hindupur,Andhra Pradesh,515200,13.83324242,77.49401855,clinic,['orthopedicSurgery | familyMedicine | dermatology | cosmeticDermatology'],0.625,"A.R. Ortho, Skin & Cosmetic Clinic Treatments available for all type of skin diseases and Advanced LASER TREATMENTS for face nd hair Dermatology clinic offering treatments for all skin diseases | Cosmetic laser therapy services for facial and hair applications orthopedicSurgery | familyMedicine | dermatology | cosmeticDermatology Offers treatments for all types of skin diseases | Provides advanced laser treatments for the face and hair Hindupur Andhra Pradesh Offers treatments for all types of skin diseases Provides advanced laser treatments for the face and hair",,,,,,,,,,,,[],"['Offers treatments for all types of skin diseases', 'Provides advanced laser treatments for the face and hair']",,medium,Capability:  Dermatology clinic offering treatments for all skin diseases | Cosmetic laser therapy services for facial and hair applications,15.6,30.0,6.0,2.0,2.5,[],Capability:  Dermatology clinic offering treatments for all skin diseases | Cosmetic laser therapy services for facial and hair applications,56.1,[],Capability:  Dermatology clinic offering treatments for all skin diseases | Cosmetic laser therapy services for facial and hair applications,
00059,A.S. Dentistry Clinic,Salem,Tamil Nadu,636001,11.65764427,78.16609192,clinic,['oralAndMaxillofacialSurgery | dentistry | familyMedicine'],0.75,"A.S. Dentistry Clinic A.S.Dentistry provides routine dental check-ups to cosmetic dentistry & maxillofacial care. At our clinic, we are committed to enhance the natural beauty of your smile by using latest technology and strive to take care of your dental & maxillofacial needs in a calm and friendly environment. Specialized oral and maxillofacial clinic | Operates by appointment only | Outpatient dental clinic | Clinic hours: Weekdays 1oam to 8pm; Weekend 1oam to 2pm oralAndMaxillofacialSurgery | dentistry | familyMedicine Performs impacted canine removal | Performs oral and maxillofacial surgery | Performs wisdom tooth removal | Performs dental examination Dental imaging equipment (X-ray) depicted in service images Salem Tamil Nadu Dental imaging equipment (X-ray) depicted in service images Performs impacted canine removal Performs oral and maxillofacial surgery Performs wisdom tooth removal Performs dental examination",False,,False,False,True,False,False,False,False,False,,['Dental imaging equipment (X-ray) depicted in service images'],"['Performs impacted canine removal', 'Performs oral and maxillofacial surgery', 'Performs wisdom tooth removal', 'Performs dental examination']",Clinic hours: Weekdays 10am to 8pm; Weekend 10am to 2pm,high,A.S.Dentistry provides routine dental check-ups to cosmetic dentistry & maxillofacial care.,18.8,18.0,15.0,2.0,2.5,['Claims surgery capability but no anaesthesiologist mentioned'],A.S.Dentistry provides routine dental check-ups to cosmetic dentistry & maxillofacial care.,56.3,['Claims surgery capability but no anaesthesiologist mentioned'],A.S.Dentistry provides routine dental check-ups to cosmetic dentistry & maxillofacial care.,
00060,A2 Dental Clinic,Electronic City,Karnataka,560100,12.83879471,77.65074158,clinic,['pediatricDentistry | familyMedicine | orthodontics | prosthodontics | dentoalveolarSurgery | aestheticDentistry | oralAndMaxillofacialSurgery | dentistry | endodontics'],0.375,"A2 Dental Clinic nan Located in Electronics City Phase 1, Electronic City, Bengaluru | Dental clinic pediatricDentistry | familyMedicine | orthodontics | prosthodontics | dentoalveolarSurgery | aestheticDentistry | oralAndMaxillofacialSurgery | dentistry | endodontics Electronic City Karnataka",,,,,,,,,,,,[],[],,insufficient_data,Description: nan,9.4,30.0,0.0,2.0,7.5,[],Description: nan,48.9,[],Description: nan,
00061,A2 PathLabs India (Tiruppur),Coimbatore,Tamil Nadu,641012,11.02234077,76.95894623,clinic,['endocrinologyAndDiabetesAndMetabolism | pathology | familyMedicine | radiology'],0.625,"A2 PathLabs India (Tiruppur) A2 Path Labs India Private Limited is an emerging Medical Diagnostic Laboratory in the healthcare industrial segment based at Coimbatore city, India providing superior quality of diagnostic services to the masses through a well competent team of technical and management professionals in the clinical Laboratory operations. A2 Path Labs swear to provide consistent high-quality accurate test outcomes to their customers at an affordable price that everyone can afford. We have highly experienced and talented team in the arena of clinical diagnosis and medical practices, marketing, customer care and administration with sufficient expertise in creating, developing and nurturing business strategies for our business development associates virtually. Provides diagnostic and laboratory services including pathology labs and blood testing | Offers diabetic testing services | Headquartered in Coimbatore, Tamil Nadu, India. | Offers thyroid testing services | Is a prominent chain of integrated medical diagnostic service providers in South India. | Exterior signage displays the A2 PathLabs brand | Offers allergy testing services | Offers blood collection services | Provides diagnostic services for laboratory investigations. | Offers ECG testing services | Operates a diagnostic centre in Tatabad, Coimbatore, Tamil Nadu | Offers X-ray services as part of its diagnostic centre | Offers urine testing services endocrinologyAndDiabetesAndMetabolism | pathology | familyMedicine | radiology Provides diagnostic laboratory testing services. Coimbatore Tamil Nadu Provides diagnostic laboratory testing services.",,,,,,,,,,,,[],['Provides diagnostic laboratory testing services.'],,insufficient_data,"A2 Path Labs India Private Limited is an emerging Medical Diagnostic Laboratory in the healthcare industrial segment based at Coimbatore city, India providing superior quality of diagnostic services to the masses through a well competent team of technical and management professionals in the clinical Laboratory operations.",15.6,30.0,3.0,2.0,2.5,[],"A2 Path Labs India Private Limited is an emerging Medical Diagnostic Laboratory in the healthcare industrial segment based at Coimbatore city, India providing superior quality of diagnostic services to the masses through a well competent team of technical and management professionals in the clinical Laboratory operations.",53.1,[],"A2 Path Labs India Private Limited is an emerging Medical Diagnostic Laboratory in the healthcare industrial segment based at Coimbatore city, India providing superior quality of diagnostic services to the masses through a well competent team of technical and management professionals in the clinical Laboratory operations.",
00062,A2Z Care Pharmacy,Habra,West Bengal,743248,22.80947495,88.60047913,pharmacy,['pediatrics | cardiology | otolaryngology | gynecologyAndObstetrics | internalMedicine | orthopedicSurgery'],0.5,"A2Z Care Pharmacy We are a brand new retail medicine shop based Noth 24 Parganas in west Bengal. We have well-known specialist Doctors for Cardiology, Gynae & Obs, pediatrics, ENT, Medicine, orthopedic, and 24 hours doctor's support. We have a free home delivery service. Retail medicine shop | Located in Habra, West Bengal, India | Has specialist doctors for Cardiology, Gynecology & Obstetrics, Pediatrics, ENT, Medicine, and Orthopedics | Provides 24-hour doctor support | Offers free home delivery service | Offers contactless delivery and online booking pediatrics | cardiology | otolaryngology | gynecologyAndObstetrics | internalMedicine | orthopedicSurgery Habra West Bengal",False,,False,True,False,False,False,False,False,False,,[],[],Provides 24-hour doctor support,high,"We have well-known specialist Doctors for Cardiology, Gynae & Obs, pediatrics, ENT, Medicine, orthopedic, and 24 hours doctor's support.",12.5,30.0,0.0,2.0,2.5,[],"We have well-known specialist Doctors for Cardiology, Gynae & Obs, pediatrics, ENT, Medicine, orthopedic, and 24 hours doctor's support.",47.0,[],"We have well-known specialist Doctors for Cardiology, Gynae & Obs, pediatrics, ENT, Medicine, orthopedic, and 24 hours doctor's support.",
00063,A2Z Dental Care,Chennai,Tamil Nadu,600100,12.92897701,80.2024765,clinic,['pediatricDentistry | familyMedicine | orthodontics | prosthodontics | oralAndMaxillofacialSurgery | periodontics | endodontics | dentistry'],0.75,"A2Z Dental Care A2Z Dental care is a modern welcoming dental clinic in Chennai.We offer a complete range of dental and hygiene treatments, performed by skilled and passionate professionals. Our treatments range from preventative dentistry (including dental hygiene, the treatment of jaw problems and sensitive teeth, identifying gum disease), to specialist dentistry (such as orthodontics, dental implants, endodontics and periodontics), to cosmetic solutions such as teeth whitening.We want your treatment at A2Z Dental Care to be a positive one from start to finish, for you to know that you are in safe experienced hands and to expect the best possible care.We will take the time to listen to you so that we can understand your concerns and dental needs. We will go through the dental treatment options (including detailed costing) and agree the treatment plan in consultation with you. Following a comprehensive dental assessment, we will explain our findings in a straightforward way and will proceed with treatment at a pace that suits you.Our dedicated team are friendly and approachable and will be happy to answer any questions you may have at any stage of your treatment. Offers a complete range of dental and hygiene treatments | Has 1 dentist on staff: Dr Mareeswari (BDS, 17 years experience) | Sedation options to ensure patient comfort | Multi-speciality dental clinic | Dedicated team of dental professionals | Treats patients in a modern dental clinic in Chennai | Cosmetic dentistry including teeth whitening | Emergency dental services with extended hours | Provides general dentistry services | Offers preventive dentistry including dental hygiene, treatment of jaw problems and sensitive teeth, and identification of gum disease | Dental imaging service available at the clinic | Specialist dentistry including orthodontics, dental implants, endodontics, and periodontics pediatricDentistry | familyMedicine | orthodontics | prosthodontics | oralAndMaxillofacialSurgery | periodontics | endodontics | dentistry Offers emergency dental care with extended hours and late appointments | Dental Implant Fixing | Provides teeth whitening with a one-hour treatment | Offers Invisalign clear aligner orthodontic treatment | Provides periodontics for gum disease treatment | KIDS DENTISTRY | Root Canal Treatment (RCT) | Fixed Prosthodontics | Smile Design | Offers pediatric dentistry (Kids Dentistry) | Dental Examinations | Dental Fillings | Tooth Extraction | Orthodontic Treatment | Provides dental implants | Dental Restoration | Offers tooth extraction including wisdom tooth extraction | Performs root canal treatment | Emergency dental services available outside regular hours by request Chennai Tamil Nadu Offers emergency dental care with extended hours and late appointments Dental Implant Fixing Provides teeth whitening with a one-hour treatment Offers Invisalign clear aligner orthodontic treatment Provides periodontics for gum disease treatment KIDS DENTISTRY Root Canal Treatment (RCT) Fixed Prosthodontics Smile Design Offers pediatric dentistry (Kids Dentistry) Dental Examinations Dental Fillings Tooth Extraction Orthodontic Treatment Provides dental implants Dental Restoration Offers tooth extraction including wisdom tooth extraction Performs root canal treatment Emergency dental services available outside regular hours by request",False,,True,True,False,False,False,False,False,False,8.0,[],"['Offers emergency dental care with extended hours and late appointments', 'Dental Implant Fixing', 'Provides teeth whitening with a one-hour treatment', 'Offers Invisalign clear aligner orthodontic treatment', 'Provides periodontics for gum disease treatment', 'KIDS DENTISTRY', 'Root Canal Treatment (RCT)', 'Fixed Prosthodontics', 'Smile Design', 'Offers pediatric dentistry (Kids Dentistry)', 'Dental Examinations', 'Dental Fillings', 'Tooth Extraction', 'Orthodontic Treatment', 'Provides dental implants', 'Dental Restoration', 'Offers tooth extraction including wisdom tooth extraction', 'Performs root canal treatment', 'Emergency dental services available outside regular hours by request']",Emergency dental services available outside regular hours by request,high,Offers emergency dental care with extended hours and late appointments,18.8,30.0,25.0,2.0,10.0,[],Offers emergency dental care with extended hours and late appointments,85.8,[],Offers emergency dental care with extended hours and late appointments,
00064,A2Z Dental Solutions,Ahmedabad,Gujarat,382 424,23.10882378,72.5951004,clinic,['pediatricDentistry | familyMedicine | orthodontics | prosthodontics | dentoalveolarSurgery | cosmeticDentistry | aestheticDentistry | oralAndMaxillofacialSurgery | dentistry | endodontics'],0.875,"A2Z Dental Solutions A superspeciality high tech dental clinic in New C.G. Road, Chandkheda, Ahmedabad ( Gujarat) with ultra-modern get up, best and contemporary dental equipments with a huge format in entire north Gujarat extending up to Gandhinagar & also Ahmedabad City. Has 2 doctors available | Invisalign provider in Ahmedabad | Superspeciality high-tech dental clinic | Service area extends across North Gujarat to Gandhinagar and Ahmedabad City | Dr. Khyati Patel is Chief Dentist with MDS (Denture, Fixed Teeth expert) and Invisalign Provider | Provides online booking | Dr. Pathik Patel is Chief Dentist with MDS; Painless Root Canal Specialist, Implantologist, Digital Smile Designer | Invisalign provider | Specializes in dental implants | Located in Ahmedabad, Gujarat, India pediatricDentistry | familyMedicine | orthodontics | prosthodontics | dentoalveolarSurgery | cosmeticDentistry | aestheticDentistry | oralAndMaxillofacialSurgery | dentistry | endodontics Painless root canal treatment | Dental implant services | Dental implants | Oral and maxillofacial surgery | Offers Laminates & veneers | Full mouth rehabilitation | Painless teeth removal | Cosmetic fillings | Fixed prosthodontics | Offers Fixed Full Mouth Implants | Offers Full Mouth Rehabilitation | Offers Kids Treatment | Root canal treatment (RCT) | Offers Painless Root Canal Treatment | Tooth whitening services | Invisalign providers & braces | Digital veneers | Same day smile makeover | Offers Tooth Whitening | Provides laminates & veneers | Smile makeover in a day | Offers Painless Teeth Removal | Offers Digital Smile Design | Provides Invisalign (Invisalign Provider & Braces) | Fixed full mouth implants | Provides Invisalign treatment in Ahmedabad | Offers Cosmetic Fillings | Offers Same Day Smile Makeover | Kids treatment | Performs Digital Smile Design Uses ultra-modern digital facility and contemporary dental equipment | Has ultra-modern and contemporary dental equipment. Ahmedabad Gujarat Uses ultra-modern digital facility and contemporary dental equipment Has ultra-modern and contemporary dental equipment. Painless root canal treatment Dental implant services Dental implants Oral and maxillofacial surgery Offers Laminates & veneers Full mouth rehabilitation Painless teeth removal Cosmetic fillings Fixed prosthodontics Offers Fixed Full Mouth Implants Offers Full Mouth Rehabilitation Offers Kids Treatment Root canal treatment (RCT) Offers Painless Root Canal Treatment Tooth whitening services Invisalign providers & braces Digital veneers Same day smile makeover Offers Tooth Whitening Provides laminates & veneers Smile makeover in a day Offers Painless Teeth Removal Offers Digital Smile Design Provides Invisalign (Invisalign Provider & Braces) Fixed full mouth implants Provides Invisalign treatment in Ahmedabad Offers Cosmetic Fillings Offers Same Day Smile Makeover Kids treatment Performs Digital Smile Design",False,,False,False,True,False,False,False,False,False,2.0,"['Uses ultra-modern digital facility and contemporary dental equipment', 'Has ultra-modern and contemporary dental equipment.']","['Painless root canal treatment', 'Dental implant services', 'Dental implants', 'Oral and maxillofacial surgery', 'Offers Laminates & veneers', 'Full mouth rehabilitation', 'Painless teeth removal', 'Cosmetic fillings', 'Fixed prosthodontics', 'Offers Fixed Full Mouth Implants', 'Offers Full Mouth Rehabilitation', 'Offers Kids Treatment', 'Root canal treatment (RCT)', 'Offers Painless Root Canal Treatment', 'Tooth whitening services', 'Invisalign providers & braces', 'Digital veneers', 'Same day smile makeover', 'Offers Tooth Whitening', 'Provides laminates & veneers', 'Smile makeover in a day', 'Offers Painless Teeth Removal', 'Offers Digital Smile Design', 'Provides Invisalign (Invisalign Provider & Braces)', 'Fixed full mouth implants', 'Provides Invisalign treatment in Ahmedabad', 'Offers Cosmetic Fillings', 'Offers Same Day Smile Makeover', 'Kids treatment', 'Performs Digital Smile Design']",,high,"Capability: Has 2 doctors available | Invisalign provider in Ahmedabad | Superspeciality high-tech dental clinic | Service area extends across North Gujarat to Gandhinagar and Ahmedabad City | Dr. Khyati Patel is Chief Dentist with MDS (Denture, Fixed Teeth expert) and Invisalign Provider | Provides online booking | Dr. Pathik Patel is Chief Dentist with MDS; Painless Root Canal Specialist, Implantologist, Digital Smile Designer | Invisalign provider | Specializes in dental implants | Located in Ahmedabad, Gujarat, India",21.9,18.0,25.0,2.0,10.0,['Claims surgery capability but no anaesthesiologist mentioned'],"Capability: Has 2 doctors available | Invisalign provider in Ahmedabad | Superspeciality high-tech dental clinic | Service area extends across North Gujarat to Gandhinagar and Ahmedabad City | Dr. Khyati Patel is Chief Dentist with MDS (Denture, Fixed Teeth expert) and Invisalign Provider | Provides online booking | Dr. Pathik Patel is Chief Dentist with MDS; Painless Root Canal Specialist, Implantologist, Digital Smile Designer | Invisalign provider | Specializes in dental implants | Located in Ahmedabad, Gujarat, India",76.9,['Claims surgery capability but no anaesthesiologist mentioned'],"Capability: Has 2 doctors available | Invisalign provider in Ahmedabad | Superspeciality high-tech dental clinic | Service area extends across North Gujarat to Gandhinagar and Ahmedabad City | Dr. Khyati Patel is Chief Dentist with MDS (Denture, Fixed Teeth expert) and Invisalign Provider | Provides online booking | Dr. Pathik Patel is Chief Dentist with MDS; Painless Root Canal Specialist, Implantologist, Digital Smile Designer | Invisalign provider | Specializes in dental implants | Located in Ahmedabad, Gujarat, India",
00065,A2z Imagings and Diagnostic Centre,Bahadurgarh,Haryana,124507,28.69611168,76.93186951,clinic,['pathology | familyMedicine | radiology'],0.75,A2z Imagings and Diagnostic Centre Health Checkup Packages Established in 2023 | Open 24 hours | Wheelchair accessible facility pathology | familyMedicine | radiology Sonography services | Color Doppler ultrasound | Ultrasound imaging Ultrasound machine with color Doppler capability Bahadurgarh Haryana Ultrasound machine with color Doppler capability Sonography services Color Doppler ultrasound Ultrasound imaging,False,,False,True,False,False,False,False,False,False,,['Ultrasound machine with color Doppler capability'],"['Sonography services', 'Color Doppler ultrasound', 'Ultrasound imaging']",Open 24 hours,high,Established in 2023 | Open 24 hours | Wheelchair accessible facility,18.8,30.0,12.0,2.0,10.0,[],Established in 2023 | Open 24 hours | Wheelchair accessible facility,72.8,[],Established in 2023 | Open 24 hours | Wheelchair accessible facility,
00066,A3r Advance Physiotherapy Chiropractic Clinic,Ahmedabad,Gujarat,380058,23.01749802,72.47543335,clinic,['familyMedicine | physicalMedicineAndRehabilitation'],0.75,"A3r Advance Physiotherapy Chiropractic Clinic Physiotherapy and chiropractic clinic located in South Bopal, Ahmedabad, India. Serves South Bopal, Ahmedabad area | Outpatient chiropractic and physiotherapy services familyMedicine | physicalMedicineAndRehabilitation Provides chiropractic treatment | Offers cupping therapy | Offers exercise therapy | Offers dry needling | Offers physiotherapy treatment Rehabilitation gym area with weight machines and a power rack | Blue treatment bed in a dedicated therapy room | Consultation desk in a separate room Ahmedabad Gujarat Rehabilitation gym area with weight machines and a power rack Blue treatment bed in a dedicated therapy room Consultation desk in a separate room Provides chiropractic treatment Offers cupping therapy Offers exercise therapy Offers dry needling Offers physiotherapy treatment",False,,False,False,False,False,False,False,False,False,,"['Rehabilitation gym area with weight machines and a power rack', 'Blue treatment bed in a dedicated therapy room', 'Consultation desk in a separate room']","['Provides chiropractic treatment', 'Offers cupping therapy', 'Offers exercise therapy', 'Offers dry needling', 'Offers physiotherapy treatment']",,high,"Capability:  Serves South Bopal, Ahmedabad area | Outpatient chiropractic and physiotherapy services",18.8,30.0,24.0,2.0,2.5,[],"Capability:  Serves South Bopal, Ahmedabad area | Outpatient chiropractic and physiotherapy services",77.3,[],"Capability:  Serves South Bopal, Ahmedabad area | Outpatient chiropractic and physiotherapy services",
00067,Aa Clinic,Narsingi,Telangana,500089,17.35285187,78.4221344,clinic,['familyMedicine'],0.5,Aa Clinic Aa Clinic is listed under Clinics and General Physician Doctors. AA Clinic is a clinic familyMedicine Narsingi Telangana,,,,,,,,,,,,[],[],,insufficient_data,Aa Clinic is listed under Clinics and General Physician Doctors.,12.5,30.0,0.0,2.0,10.0,[],Aa Clinic is listed under Clinics and General Physician Doctors.,54.5,[],Aa Clinic is listed under Clinics and General Physician Doctors.,
00068,AA Sastha Dental Care,Madurai,Tamil Nadu,625002,9.935577393,78.13471985,clinic,['familyMedicine | dentistry'],0.5,"AA Sastha Dental Care AA Sastha Dental Care is a multispeciality dental clinic in Madurai offering world-class dental services with well-expertised professional staffs and advanced infrastructure delivering quality dental services. It is described as the best dental clinic in Madurai with non-invasive and painless dental care. Has over 15 years of experience in dentistry | Dental clinic located in Madurai, Tamil Nadu | Self-described as the best dental clinic in Madurai familyMedicine | dentistry Madurai Tamil Nadu",False,,False,,False,False,False,False,False,False,,[],[],,insufficient_data,AA Sastha Dental Care is a multispeciality dental clinic in Madurai offering world-class dental services with well-expertised professional staffs and advanced infrastructure delivering quality dental services.,12.5,30.0,0.0,2.0,10.0,[],AA Sastha Dental Care is a multispeciality dental clinic in Madurai offering world-class dental services with well-expertised professional staffs and advanced infrastructure delivering quality dental services.,54.5,[],AA Sastha Dental Care is a multispeciality dental clinic in Madurai offering world-class dental services with well-expertised professional staffs and advanced infrastructure delivering quality dental services.,
00069,Aaa Ortho Clinic,Pattukkottai,Tamil Nadu,614601,10.42826462,79.31576538,clinic,['orthopedicSurgery | familyMedicine'],0.75,"Aaa Ortho Clinic GST - 33BMUPA0831J1Z6 Primary contact: R Aravind | Delivering advanced orthopedic care to Pattukottai and surrounding areas | Listed on IndiaMART marketplace as a member of IndiaMART | Treats pain, injury and mobility issues | Has treated over 100,000 patients | Specializes in bone, joint, spine, fracture, and arthritis conditions | GST registration number 33BMUPA0831J1Z6 | On staff: Dr. Aravind Ravichandran, MS Orthopaedics | Has 4 years in healthcare | In business for 7 years | Orthopaedic clinic orthopedicSurgery | familyMedicine Sports Injury & Muscle Sprain | Fracture Treatment | Arthritis Management | Clinical tests and X-ray (if needed) | Back Pain Treatment | Shoulder & Neck Pain | Joint Pain Treatment Knee Braces (Knee Brace) Pattukkottai Tamil Nadu Knee Braces (Knee Brace) Sports Injury & Muscle Sprain Fracture Treatment Arthritis Management Clinical tests and X-ray (if needed) Back Pain Treatment Shoulder & Neck Pain Joint Pain Treatment",False,,False,False,True,False,False,False,False,False,,['Knee Braces (Knee Brace)'],"['Sports Injury & Muscle Sprain', 'Fracture Treatment', 'Arthritis Management', 'Clinical tests and X-ray (if needed)', 'Back Pain Treatment', 'Shoulder & Neck Pain', 'Joint Pain Treatment']",,high,Delivering advanced orthopedic care to Pattukottai and surrounding areas,18.8,18.0,24.0,2.0,7.5,['Claims surgery capability but no anaesthesiologist mentioned'],Delivering advanced orthopedic care to Pattukottai and surrounding areas,70.3,['Claims surgery capability but no anaesthesiologist mentioned'],Delivering advanced orthopedic care to Pattukottai and surrounding areas,
00070,Aabhaar Diagnostics & Polyclinic,Mumbai,Maharashtra,400061,19.13315773,72.81263733,clinic,['oculoplasticsAndReconstructiveOrbitalSurgery | ophthalmology | familyMedicine | eyeTraumaAndEmergencyEyeCare | cataractAndAnteriorSegmentSurgery | corneaOphthalmology | retinaAndVitreoretinalOphthalmology | glaucomaOphthalmology | pathology | neuroOphthalmology'],0.625,"Aabhaar Diagnostics & Polyclinic A project of Seniors Paradise Foundation; Now open Pathology Laboratory Offers pathology laboratory tests. | Aabhaar Diagnostics & Polyclinic is a project of Seniors Paradise Foundation. | Based in Andheri West, Mumbai, Maharashtra, India | Operates a pathology laboratory. | Operates in Mumbai, Maharashtra, India. | A project of Seniors Paradise Foundation | On-site pathology laboratory for tests oculoplasticsAndReconstructiveOrbitalSurgery | ophthalmology | familyMedicine | eyeTraumaAndEmergencyEyeCare | cataractAndAnteriorSegmentSurgery | corneaOphthalmology | retinaAndVitreoretinalOphthalmology | glaucomaOphthalmology | pathology | neuroOphthalmology On-site pathology laboratory for tests? Mumbai Maharashtra On-site pathology laboratory for tests?",,,,,,,,,,,,[],['On-site pathology laboratory for tests?'],,insufficient_data,Aabhaar Diagnostics & Polyclinic is a project of Seniors Paradise Foundation; Now open Pathology Laboratory,15.6,30.0,3.0,8.0,10.0,[],Aabhaar Diagnostics & Polyclinic is a project of Seniors Paradise Foundation; Now open Pathology Laboratory,66.6,[],Aabhaar Diagnostics & Polyclinic is a project of Seniors Paradise Foundation; Now open Pathology Laboratory,
00071,Aadarsh Balaji Hospital,Lalganj,Bihar,844121,25.8645668,85.17814636,hospital,['orthopedicSurgery | internalMedicine'],0.5,"Aadarsh Balaji Hospital New Aadarsh Balaji Ortho and Multi Speciality Hospital Lalganj is a hospital located at Shukla Market, Near Dharam Sang Temple, Lalganj, Vaishali district, Bihar, India. nan orthopedicSurgery | internalMedicine Wheelchair accessible in-car parking | Wheelchair accessible entrance and exit Lalganj Bihar Wheelchair accessible in-car parking Wheelchair accessible entrance and exit",,,,,,,,,,,,"['Wheelchair accessible in-car parking', 'Wheelchair accessible entrance and exit']",[],,insufficient_data,Capability:  nan,12.5,30.0,6.0,2.0,2.5,[],Capability:  nan,53.0,[],Capability:  nan,
